date,asset,price,asset_name,asset_type,quantity,asset_value,portfolio_id,portfolio_value,daily_return,portfolio_value_lag_1,portfolio_value_lag_3,portfolio_value_lag_7,daily_return_lag_1,daily_return_lag_3,daily_return_lag_7,portfolio_value_rolling_mean_7,portfolio_value_rolling_std_7,portfolio_value_rolling_mean_14,portfolio_value_rolling_std_14,portfolio_value_rolling_mean_30,portfolio_value_rolling_std_30,daily_return_rolling_mean_7,daily_return_rolling_std_7,daily_return_rolling_mean_14,daily_return_rolling_std_14,daily_return_rolling_mean_30,daily_return_rolling_std_30,day,month,quarter,year,day_of_week,week_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,asset_weight,price_quantity_interaction,total_asset_value,average_asset_value,max_asset_value,min_asset_value,asset_count
2023-03-20,Bond A,94.21,Bond A,bond,1,94.21,PORTFOLIO_001,458.45000000000005,0.0,458.45000000000005,560.01,468.08,-0.18135390439456434,0.03164895086859598,0.568632707774799,512.9514285714286,48.594809197615206,641.3271428571428,356.20497235393856,651.213,315.59454620468,0.0014271386312366685,0.09948124311581799,-0.02700552090789038,0.26158900178657635,0.22531520292405272,1.2953281641563767,20,3,1,2023,0,12,0,0,0,0,0.20549678263714688,94.21,458.45000000000005,152.8166666666667,303.22,61.02,3
2023-03-22,Stock B,212.98,Stock B,stock,1,212.98,PORTFOLIO_001,212.98,-0.5354346166430364,458.45000000000005,458.45000000000005,542.83,0.0,-0.18135390439456434,0.15969492394462503,464.45428571428573,120.93525290517394,505.8292857142857,245.3858348825146,640.0996666666667,322.656798220363,-0.09787708145271497,0.20555682990112753,-0.06525085066810726,0.2944182595032592,0.17662791141744455,1.295565204006303,22,3,1,2023,2,12,0,0,0,0,1.0,212.98,212.98,212.98,212.98,212.98,1
2023-03-23,Bond A,476.33,Bond A,bond,1,476.33,PORTFOLIO_001,1015.94,3.7701192600244156,212.98,458.45000000000005,542.83,-0.5354346166430364,0.0,0.0,532.0414285714286,242.82009790711166,486.66785714285714,182.29233298272698,651.9203333333332,329.8760834478903,0.4407113842650587,1.4818229026377834,0.20404338219077958,1.0676142449564805,0.3022985534182584,1.451329664809427,23,3,1,2023,3,12,0,0,0,0,0.4688564285292438,476.33,1015.94,338.6466666666667,476.33,71.44,3
2023-03-23,Stock B,71.44,Stock B,stock,1,71.44,PORTFOLIO_001,1015.94,0.0,1015.94,458.45000000000005,560.01,3.7701192600244156,0.0,0.03164895086859598,597.1742857142857,304.8084542165866,530.6907142857143,228.27377879218994,663.741,336.5114540075506,0.43619010556954496,1.4833265568067204,0.2532446637001128,1.038784197702155,0.3022985534182584,1.451329664809427,23,3,1,2023,3,12,0,0,0,0,0.07031911333346456,71.44,1015.94,338.6466666666667,476.33,71.44,3
2023-03-23,Stock B,468.17,Stock B,stock,1,468.17,PORTFOLIO_001,1015.94,0.0,1015.94,212.98,560.01,0.0,-0.5354346166430364,0.0,662.3071428571429,341.9884691874026,576.885,256.74519609766907,678.6533333333333,342.01603549151514,0.43619010556954496,1.4833265568067204,0.25867839717548585,1.0371267181485344,0.30697354686570694,1.4500803281324288,23,3,1,2023,3,12,0,0,0,0,0.46082445813729156,468.17,1015.94,338.6466666666667,476.33,71.44,3
2023-03-25,Bond A,249.96,Bond A,bond,1,249.96,PORTFOLIO_001,677.8100000000001,-0.3328247731165226,1015.94,1015.94,458.45000000000005,0.0,3.7701192600244156,-0.18135390439456434,693.6442857142857,330.0366561892354,603.9857142857144,244.8366681221231,682.2946666666667,341.3845379175738,0.41455141003783663,1.494896411804526,0.24860589631845084,1.0425091709370362,0.2958793877618229,1.4537783413058898,25,3,1,2023,5,12,0,0,0,0,0.3687759106534279,249.96,677.8100000000001,338.90500000000003,427.85,249.96,2
2023-03-25,Bond B,427.85,Bond B,bond,1,427.85,PORTFOLIO_001,677.8100000000001,0.0,677.8100000000001,1015.94,458.45000000000005,-0.3328247731165226,0.0,0.0,724.9814285714285,314.00780868361505,618.9664285714287,242.28442908815094,686.9766666666668,340.2895420924235,0.41455141003783663,1.494896411804526,0.2079892743345366,1.0401561133286952,0.2977097106185804,1.4533559693942182,25,3,1,2023,5,12,0,0,0,0,0.631224089346572,427.85,677.8100000000001,338.90500000000003,427.85,249.96,2
2023-03-27,Stock B,236.51,Stock B,stock,1,236.51,PORTFOLIO_001,1542.1100000000001,0.0,1542.1100000000001,1542.1100000000001,677.8100000000001,0.0,0.0,-0.3328247731165226,1418.6385714285716,326.67469402187487,1056.1414285714286,490.95682098808385,886.883,456.0664324200425,0.18216230001243502,0.4819561440844419,0.29835685502513576,1.0738499567761237,0.13576042911987204,0.7579261569968998,27,3,1,2023,0,13,0,0,0,0,0.15336778829007008,236.51,1542.1100000000001,257.0183333333334,315.69,136.0,6
2023-03-27,Bond B,264.19,Bond B,bond,1,264.19,PORTFOLIO_001,1542.1100000000001,1.2751361000870451,677.8100000000001,1015.94,458.45000000000005,0.0,0.0,0.0,879.7900000000001,412.4127517427171,695.6828571428572,340.8309159963353,720.4686666666665,372.9345721366051,0.5967137100502716,1.5135368679860577,0.2990704243407541,1.0757617540179405,0.3402142472881486,1.462963405455402,27,3,1,2023,0,13,0,0,0,0,0.1713172212099007,264.19,1542.1100000000001,257.0183333333334,315.69,136.0,6
2023-03-27,Commodity A,315.69,Commodity A,commodity,1,315.69,PORTFOLIO_001,1542.1100000000001,0.0,1542.1100000000001,677.8100000000001,212.98,1.2751361000870451,-0.3328247731165226,-0.5354346166430364,1069.6657142857143,356.4099617414914,767.0600000000001,404.95996324423135,754.288,399.8655976820903,0.6732043695707055,1.4593443034281226,0.2876636440589952,1.0781971973193873,0.3408234095349772,1.4628127841380478,27,3,1,2023,0,13,0,0,0,0,0.20471302306579944,315.69,1542.1100000000001,257.0183333333334,315.69,136.0,6
2023-03-27,Stock A,136.0,Stock A,stock,1,136.0,PORTFOLIO_001,1542.1100000000001,0.0,1542.1100000000001,677.8100000000001,1015.94,0.0,0.0,3.7701192600244156,1144.8328571428572,396.42881247096904,838.4371428571429,448.15871948757984,788.1073333333334,422.30134215480217,0.1346159038529318,0.5179920064303236,0.2876636440589952,1.0781971973193873,0.3408234095349772,1.4628127841380478,27,3,1,2023,0,13,0,0,0,0,0.08819085538645102,136.0,1542.1100000000001,257.0183333333334,315.69,136.0,6
2023-03-27,Stock A,280.81,Stock A,stock,1,280.81,PORTFOLIO_001,1542.1100000000001,0.0,1542.1100000000001,1542.1100000000001,1015.94,0.0,1.2751361000870451,0.0,1220.0,417.25289777304107,908.5871428571429,477.15024186757546,821.9266666666667,440.9285398145472,0.1346159038529318,0.5179920064303236,0.2854030047112383,1.078808276048381,0.3408234095349772,1.4628127841380478,27,3,1,2023,0,13,0,0,0,0,0.1820946625078626,280.81,1542.1100000000001,257.0183333333334,315.69,136.0,6
2023-03-27,Stock B,308.91,Stock B,stock,1,308.91,PORTFOLIO_001,1542.1100000000001,0.0,1542.1100000000001,1542.1100000000001,1015.94,0.0,0.0,0.0,1295.1671428571428,421.73521652470845,978.737142857143,493.8616642251238,869.0823333333334,439.73988925808516,0.1346159038529318,0.5179920064303236,0.2854030047112383,1.078808276048381,0.36610412026864797,1.4496547054776934,27,3,1,2023,0,13,0,0,0,0,0.2003164495399161,308.91,1542.1100000000001,257.0183333333334,315.69,136.0,6
2023-03-28,Bond B,363.99,Bond B,bond,1,363.99,PORTFOLIO_001,673.48,0.0,673.48,1542.1100000000001,1542.1100000000001,0.0,0.0,0.0,1169.8400000000001,464.3022651247786,1119.7528571428572,401.03232477480657,844.2183333333334,452.07080495993847,-0.08046767091841699,0.21289744583071757,0.2963683493261442,1.07553715082596,0.10785483270708388,0.768009424918591,28,3,1,2023,1,13,0,0,0,0,0.5404614836372276,363.99,673.48,224.49333333333334,363.99,100.82,3
2023-03-28,Bond A,208.67,Bond A,bond,1,208.67,PORTFOLIO_001,673.48,-0.5632736964289189,1542.1100000000001,1542.1100000000001,677.8100000000001,0.0,0.0,0.0,1418.02,328.3112801900051,1071.5007142857144,473.88685917574327,875.7293333333333,457.0904501068152,0.10169462909401804,0.5583990132106716,0.2581230195659273,1.0962076662722604,0.11698463923890809,0.7683109919534854,28,3,1,2023,1,13,0,0,0,0,0.3098384510304686,208.67,673.48,224.49333333333334,363.99,100.82,3
2023-03-28,Bond B,100.82,Bond B,bond,1,100.82,PORTFOLIO_001,673.48,0.0,673.48,1542.1100000000001,1542.1100000000001,-0.5632736964289189,0.0,1.2751361000870451,1293.9300000000003,423.8480401826423,1086.8600000000001,455.6213358953651,864.5756666666667,457.8311699869391,-0.08046767091841699,0.21289744583071757,0.2581230195659273,1.0962076662722604,0.11698463923890809,0.7683109919534854,28,3,1,2023,1,13,0,0,0,0,0.14970006533230384,100.82,673.48,224.49333333333334,363.99,100.82,3
2023-03-29,Commodity A,408.31,Commodity A,commodity,1,408.31,PORTFOLIO_001,408.31,-0.39373106848013306,673.48,673.48,1542.1100000000001,0.0,-0.5632736964289189,0.0,1007.8685714285714,508.45506892378023,1076.3507142857145,443.73861132019357,815.0220000000002,450.9580529418492,-0.13671496641557884,0.2385597538986546,-0.0010495312813235918,0.41222010490081135,0.09473046375774612,0.7732623256912934,29,3,1,2023,2,13,0,0,0,0,1.0,408.31,408.31,408.31,408.31,408.31,1
2023-03-30,Stock B,278.0,Stock B,stock,1,278.0,PORTFOLIO_001,278.0,-0.31914476745609954,408.31,673.48,1542.1100000000001,-0.39373106848013306,0.0,0.0,827.2814285714286,511.561589170147,1023.6407142857144,492.6044604948789,781.4820000000001,452.275796415692,-0.1823070760521645,0.23857343527692199,-0.023845586099616418,0.4208908710786006,0.0840923048425428,0.7767977555803883,30,3,1,2023,3,13,0,0,0,0,1.0,278.0,278.0,278.0,278.0,278.0,1
2023-03-31,Bond A,222.16,Bond A,bond,1,222.16,PORTFOLIO_001,560.1600000000001,1.0149640287769786,278.0,673.48,1542.1100000000001,-0.31914476745609954,0.0,0.0,687.0028571428572,406.7757336548935,991.0850000000002,507.9737907041148,757.3473333333334,443.76259810331294,-0.03731221479831042,0.5155193763039572,0.048651844527310625,0.5044351867617334,0.11792443913510874,0.7949005596132517,31,3,1,2023,4,13,0,1,0,1,0.3966009711510996,222.16,560.16,186.72,281.61,56.39,3
2023-03-31,Commodity A,281.61,Commodity A,commodity,1,281.61,PORTFOLIO_001,560.1600000000001,0.0,560.1600000000001,408.31,1542.1100000000001,1.0149640287769786,-0.39373106848013306,0.0,546.7242857142858,152.71614538713817,982.6814285714287,514.4864718540996,762.6986666666668,440.254117729149,-0.03731221479831042,0.5155193763039572,0.07242504260706224,0.4927820108068745,0.14088503717279757,0.7806141994673469,31,3,1,2023,4,13,0,1,0,1,0.5027313624678663,281.61,560.16,186.72,281.61,56.39,3
2023-03-31,Stock B,56.39,Stock B,stock,1,56.39,PORTFOLIO_001,560.1600000000001,0.0,560.1600000000001,278.0,673.48,0.0,-0.31914476745609954,-0.5632736964289189,530.5357142857143,142.71903912433058,974.2778571428572,520.7717184684606,769.0633333333334,435.72643023151466,0.043155456120106565,0.46079510320780925,0.07242504260706224,0.4927820108068745,0.143420779461305,0.7800084558641961,31,3,1,2023,4,13,0,1,0,1,0.10066766638103397,56.39,560.16,186.72,281.61,56.39,3
2023-04-02,Bond A,106.31,Bond A,bond,1,106.31,PORTFOLIO_001,171.82,-0.6932662096543845,560.1600000000001,560.1600000000001,673.48,0.0,1.0149640287769786,0.0,458.87,180.0483348992732,876.4,534.4318044572054,764.8439999999999,441.02191988373005,-0.05588257383051979,0.5394113334051308,-0.06817512237446845,0.3941743999784357,0.1267055645100933,0.7927095871116332,2,4,2,2023,6,13,0,0,0,0,0.6187289023396578,106.31,171.82,85.91,106.31,65.51,2
2023-04-02,Bond B,65.51,Bond B,bond,1,65.51,PORTFOLIO_001,171.82,0.0,171.82,560.1600000000001,673.48,-0.6932662096543845,0.0,0.0,387.20428571428573,180.22802481460067,778.522142857143,528.5806626775078,754.9686666666668,451.09799406928585,-0.05588257383051979,0.5394113334051308,-0.06817512237446845,0.3941743999784357,0.10775114091759998,0.7885657602817696,2,4,2,2023,6,13,0,0,0,0,0.3812710976603423,65.51,171.82,85.91,106.31,65.51,2
2023-04-05,Stock B,341.47,Stock B,stock,1,341.47,PORTFOLIO_001,341.47,0.9873705040158307,171.82,560.1600000000001,408.31,0.0,0.0,-0.39373106848013306,377.6557142857143,180.69347561152375,692.762142857143,491.24245886055337,750.7483333333333,454.4543644331067,0.14141765081176075,0.638687619031795,0.002351342198090887,0.4851445399202917,0.14066349105146098,0.8043602302923406,5,4,2,2023,2,14,0,0,0,0,1.0,341.47,341.47,341.47,341.47,341.47,1
2023-04-07,Bond B,334.81,Bond B,bond,1,334.81,PORTFOLIO_001,728.9300000000001,1.1346824025536653,341.47,171.82,278.0,0.9873705040158307,-0.6932662096543845,-0.31914476745609954,442.0742857142858,216.14612679521298,634.6778571428571,426.959946422262,756.9516666666667,452.78547395125713,0.34910724652744146,0.6976201923897399,0.08340008523763841,0.5717686083176755,0.1731630736717623,0.8245979320579612,7,4,2,2023,4,14,0,0,0,0,0.4593170812012127,334.81,728.9300000000001,364.46500000000003,394.12,334.81,2
2023-04-07,Stock A,394.12,Stock A,stock,1,394.12,PORTFOLIO_001,728.9300000000001,0.0,728.9300000000001,171.82,560.1600000000001,1.1346824025536653,0.0,1.0149640287769786,466.18428571428575,239.64828706927773,576.5935714285714,340.5933441602513,763.1550000000001,451.02215568142265,0.20411238527358735,0.6391908483334588,0.08340008523763841,0.5717686083176755,0.17316307367176234,0.8245979320579612,7,4,2,2023,4,14,0,0,0,0,0.5406829187987873,394.12,728.9300000000001,364.46500000000003,394.12,334.81,2
2023-04-08,Bond A,338.29,Bond A,bond,1,338.29,PORTFOLIO_001,1122.99,0.5406006063682383,728.9300000000001,341.47,560.1600000000001,0.0,0.9873705040158307,0.0,546.5885714285715,346.8660107029127,546.6564285714286,257.4773428600338,781.921,453.98074606255875,0.2813410433261928,0.6430658651207,0.12201441426394113,0.5838304055358643,0.19012812885508373,0.8268185899023217,8,4,2,2023,5,14,0,0,0,0,0.30124043847229276,338.29,1122.99,374.33,393.12,338.29,3
2023-04-08,Bond A,393.12,Bond A,bond,1,393.12,PORTFOLIO_001,1122.99,0.0,1122.99,728.9300000000001,560.1600000000001,0.5406006063682383,1.1346824025536653,0.0,626.9928571428571,410.0196449242527,578.7642857142857,299.162026017656,800.687,456.12217450689326,0.2813410433261928,0.6430658651207,0.16224824972314963,0.5514845916654144,0.19012812885508373,0.8268185899023217,8,4,2,2023,5,14,0,0,0,0,0.3500654502711511,393.12,1122.99,374.33,393.12,338.29,3
2023-04-08,Stock A,391.58,Stock A,stock,1,391.58,PORTFOLIO_001,1122.99,0.0,1122.99,728.9300000000001,171.82,0.0,0.0,-0.6932662096543845,762.8742857142859,391.2120381522516,610.8721428571429,332.38655557321187,822.8383333333334,455.06378169161246,0.3803790732768192,0.506924716100695,0.16224824972314963,0.5514845916654144,0.1961732590015692,0.8246690858602503,8,4,2,2023,5,14,0,0,0,0,0.34869411125655614,391.58,1122.99,374.33,393.12,338.29,3
2023-04-09,Bond B,332.8,Bond B,bond,1,332.8,PORTFOLIO_001,332.8,-0.7036482960667504,1122.99,1122.99,171.82,0.0,0.5406006063682383,0.0,785.8714285714286,353.6000083158271,586.5378571428572,339.8376149140045,818.6500000000001,459.093588362833,0.27985788812442625,0.6456949156026317,0.11198765714695316,0.597549152540474,0.1727183157993442,0.8402993060076978,9,4,2,2023,6,14,0,0,0,0,1.0,332.8,332.8,332.8,332.8,332.8,1
2023-04-10,Bond B,119.21,Bond B,bond,1,119.21,PORTFOLIO_001,119.21,-0.641796875,332.8,1122.99,341.47,-0.7036482960667504,0.0,0.9873705040158307,754.12,406.21947134523305,565.8878571428571,359.70341422169867,807.3420000000001,472.260773633703,0.04711969112216473,0.641772995503854,0.09426867096696268,0.6170580999312891,0.15132508663267755,0.8529231290591711,10,4,2,2023,0,15,0,0,0,0,1.0,119.21,119.21,119.21,119.21,119.21,1
2023-04-11,Stock A,354.01,Stock A,stock,1,354.01,PORTFOLIO_001,406.75,2.412045969297878,119.21,1122.99,728.9300000000001,-0.641796875,0.0,1.1346824025536653,708.0942857142857,427.25643540529467,575.0842857142858,353.366937174252,813.801,465.12264285773676,0.22960020065705228,1.0526336147917237,0.28935372359224676,0.8601545267236135,0.2495744394973747,0.9367311103083105,11,4,2,2023,1,15,0,0,0,0,0.8703380454824831,354.01,406.75,203.375,354.01,52.74,2
2023-04-11,Stock B,52.74,Stock B,stock,1,52.74,PORTFOLIO_001,406.75,0.0,406.75,332.8,728.9300000000001,2.412045969297878,-0.7036482960667504,0.0,662.0685714285713,441.7454124428305,564.1264285714286,356.23233044671025,793.4946666666668,469.27284322062366,0.22960020065705228,1.0526336147917237,0.21685629296531975,0.836746837279396,0.12390379749656084,0.6602180485485266,11,4,2,2023,1,15,0,0,0,0,0.12966195451751691,52.74,406.75,203.375,354.01,52.74,2
2023-04-14,Bond B,457.73,Bond B,bond,1,457.73,PORTFOLIO_001,457.73,0.1253349723417332,406.75,119.21,1122.99,0.0,-0.641796875,0.5406006063682383,567.0314285714286,395.16143015349206,556.8100000000001,357.3701160507877,774.8876666666667,471.2112935439191,0.17027653865326584,1.0438502502199323,0.22580879098972925,0.8349166676657794,0.12808162990795194,0.6598033810045273,14,4,2,2023,4,15,0,0,0,0,1.0,457.73,457.73,457.73,457.73,457.73,1
2023-04-15,Bond B,103.98,Bond B,bond,1,103.98,PORTFOLIO_001,391.84000000000003,-0.14394948987394307,457.73,406.75,1122.99,0.1253349723417332,2.412045969297878,0.0,462.5814285714286,311.4880471986363,544.7871428571428,360.0699065764559,754.0843333333335,473.97069380292186,0.1497123258141311,1.049168222827468,0.2155266845701619,0.8387888437642956,0.12328331357882051,0.6612887067606819,15,4,2,2023,5,15,0,0,0,0,0.2653634136382197,103.98,391.84000000000003,195.92000000000002,287.86,103.98,2
2023-04-15,Bond B,287.86,Bond B,bond,1,287.86,PORTFOLIO_001,391.84000000000003,0.0,391.84000000000003,406.75,1122.99,-0.14394948987394307,0.0,0.0,358.13142857142856,111.53853764934023,560.5028571428572,347.107271878894,744.552,478.412445082332,0.1497123258141311,1.049168222827468,0.2650456995454751,0.8006048091121629,0.1343774726827046,0.6561447389383728,15,4,2,2023,5,15,0,0,0,0,0.7346365863617803,287.86,391.84000000000003,195.92000000000002,287.86,103.98,2
2023-04-16,Bond B,152.91,Bond B,bond,1,152.91,PORTFOLIO_001,461.14,0.17685790118415667,391.84000000000003,457.73,332.8,0.0,0.1253349723417332,-0.7036482960667504,376.4657142857142,117.0905166750877,581.1685714285715,330.3965642831498,737.3296666666666,481.08277891528263,0.2754989254214036,0.980329911266747,0.27767840677291483,0.7974902196507367,0.14027273605550983,0.655690115316592,16,4,2,2023,6,15,0,0,0,0,0.33159127379971376,152.91,461.14,230.57,308.23,152.91,2
2023-04-16,Stock B,308.23,Stock B,stock,1,308.23,PORTFOLIO_001,461.14,0.0,461.14,391.84000000000003,119.21,0.17685790118415667,-0.14394948987394307,-0.641796875,425.31285714285707,33.035493898891836,589.7164285714287,325.2257318707712,701.2973333333334,458.68770987747615,0.3671841932785464,0.9075521255543176,0.20715194220035552,0.7731894548173109,0.09776819938594165,0.6199421221240758,16,4,2,2023,6,15,0,0,0,0,0.6684087262002864,308.23,461.14,230.57,308.23,152.91,2
2023-04-17,Bond A,478.8,Bond A,bond,1,478.8,PORTFOLIO_001,675.65,0.46517326625319866,461.14,391.84000000000003,406.75,0.0,0.0,2.412045969297878,463.72714285714284,98.77800627574116,585.9107142857143,323.7798977573467,672.4153333333335,430.3208421369702,0.08905952141502078,0.1951811155875923,0.15932986103603647,0.7309598567350342,0.11327397492771495,0.623221159583387,17,4,2,2023,0,16,0,0,0,0,0.708650928735292,478.8,675.65,337.825,478.8,196.85,2
2023-04-17,Stock B,196.85,Stock B,stock,1,196.85,PORTFOLIO_001,675.65,0.0,675.65,461.14,406.75,0.46517326625319866,0.17685790118415667,0.0,502.1414285714286,122.39135882196311,582.1049999999999,322.2791841949837,643.5333333333333,397.78357225257923,0.08905952141502078,0.1951811155875923,0.15932986103603647,0.7309598567350342,0.11327397492771493,0.623221159583387,17,4,2,2023,0,16,0,0,0,0,0.29134907126470805,196.85,675.65,337.825,478.8,196.85,2
2023-04-18,Bond A,350.09,Bond A,bond,1,350.09,PORTFOLIO_001,350.09,-0.4818471101901872,675.65,461.14,457.73,0.0,0.0,0.1253349723417332,486.7642857142858,135.01230473024393,526.8978571428571,286.73696330578616,603.7993333333333,362.93946401221126,0.00231922391046072,0.2888267434768677,0.0862978812818632,0.7409453008101614,0.09721240458804202,0.6323828142805449,18,4,2,2023,1,16,0,0,0,0,1.0,350.09,350.09,350.09,350.09,350.09,1
2023-04-19,Commodity A,273.79,Commodity A,commodity,1,273.79,PORTFOLIO_001,432.79,0.23622497072181448,350.09,675.65,391.84000000000003,-0.4818471101901872,0.46517326625319866,-0.14394948987394307,492.61428571428576,131.0426015789226,477.59785714285715,230.10678217459557,566.822,317.74117481870724,0.05662986113842609,0.29245944762513465,0.10317109347627852,0.7415184077844893,0.10508657027876918,0.6326012759998262,19,4,2,2023,2,16,0,0,0,0,0.6326162804131334,273.79,432.79,216.395,273.79,159.0,2
2023-04-19,Stock A,159.0,Stock A,stock,1,159.0,PORTFOLIO_001,432.79,0.0,432.79,675.65,391.84000000000003,0.23622497072181448,0.0,0.0,498.4642857142857,126.63392882072422,428.2978571428571,135.81338204024027,529.8446666666666,259.54750875631424,0.05662986113842609,0.29245944762513465,0.10317109347627852,0.7415184077844893,0.10508657027876916,0.6326012759998262,19,4,2,2023,2,16,0,0,0,0,0.3673837195868666,159.0,432.79,216.395,273.79,159.0,2
2023-04-21,Stock A,322.77,Stock A,stock,1,322.77,PORTFOLIO_001,791.62,0.0,791.62,432.79,675.65,0.0,0.0,0.46517326625319866,609.4542857142858,197.32599396744175,536.5907142857143,167.90456426032654,541.6586666666667,268.6544313057757,0.08335523802685003,0.3930147613984377,0.08620737972093535,0.298128974326144,0.15149932034827723,0.6329521774068673,21,4,2,2023,4,16,0,0,0,0,0.40773350850155377,322.77,791.62,263.87333333333333,373.91,94.94,3
2023-04-21,Bond B,373.91,Bond B,bond,1,373.91,PORTFOLIO_001,791.62,0.829108805656323,432.79,350.09,461.14,0.0,-0.4818471101901872,0.17685790118415667,545.6757142857143,165.91245139703113,461.07071428571425,163.52719559587038,533.7826666666666,262.67932138312426,0.149808561777307,0.4152686314046583,0.2126537435993552,0.726226382547967,0.15149932034827723,0.6329521774068673,21,4,2,2023,4,16,0,0,0,0,0.4723352113387737,373.91,791.62,263.87333333333333,373.91,94.94,3
2023-04-21,Commodity A,94.94,Commodity A,commodity,1,94.94,PORTFOLIO_001,791.62,0.0,791.62,432.79,461.14,0.829108805656323,0.23622497072181448,0.0,592.8871428571429,183.8937741119683,509.1,153.85647117712165,537.7206666666667,265.7138635233502,0.149808561777307,0.4152686314046583,0.25849637752792665,0.6873570317952029,0.15149932034827723,0.6329521774068673,21,4,2,2023,4,16,0,0,0,0,0.11993128015967257,94.94,791.62,263.87333333333333,373.91,94.94,3
2023-04-22,Bond A,109.18,Bond A,bond,1,109.18,PORTFOLIO_001,691.12,-0.12695485207549073,791.62,791.62,675.65,0.0,0.829108805656323,0.0,611.6642857142857,198.27527790567382,556.9028571428572,168.18940332615603,551.0856666666666,268.77574768316344,0.06521883058749421,0.4003630330569002,0.07713917600125743,0.3028463283340152,0.16039186089509866,0.6268727401666053,22,4,2,2023,5,16,0,0,0,0,0.1579754601226994,109.18,691.12,230.37333333333333,380.31,109.18,3
2023-04-22,Bond B,380.31,Bond B,bond,1,380.31,PORTFOLIO_001,691.12,0.0,691.12,791.62,350.09,-0.12695485207549073,0.0,-0.4818471101901872,660.3828571428572,161.84155015676166,573.5735714285714,169.167188108147,564.8563333333333,264.856276516585,0.13405413204323524,0.32494810115099776,0.06818667797684792,0.3031643674778401,0.17103001981030197,0.6211360170024803,22,4,2,2023,5,16,0,0,0,0,0.5502807037851604,380.31,691.12,230.37333333333333,380.31,109.18,3
2023-04-22,Commodity A,201.63,Commodity A,commodity,1,201.63,PORTFOLIO_001,691.12,0.0,691.12,791.62,432.79,0.0,0.0,0.23622497072181448,697.2871428571428,126.99665569275277,594.9507142857143,163.24128165973127,569.2216666666667,265.85355983404975,0.1003077076544046,0.3248352127305469,0.07846878439641528,0.2978099295209147,0.13719788551773604,0.6008952187555607,22,4,2,2023,5,16,0,0,0,0,0.2917438360921403,201.63,691.12,230.37333333333333,380.31,109.18,3
2023-04-23,Bond A,296.09,Bond A,bond,1,296.09,PORTFOLIO_001,1496.76,1.1657020488482464,691.12,691.12,432.79,0.0,-0.12695485207549073,0.0,849.2828571428571,289.8988714313037,673.8735714285714,281.6466540681815,600.4416666666667,315.1720896653492,0.2668365717755826,0.5105532816648927,0.16173321645700428,0.414342584540953,0.17605462047934423,0.6287612076855859,23,4,2,2023,6,16,0,0,0,0,0.19782062588524546,296.09,1496.76,299.352,485.17,69.03,5
2023-04-23,Stock A,69.03,Stock A,stock,1,69.03,PORTFOLIO_001,1496.76,0.0,1496.76,691.12,791.62,1.1657020488482464,0.0,0.829108805656323,950.0171428571429,376.1909987277875,747.8464285714286,349.34021573878,631.6616666666666,354.9255981779195,0.14839245668182222,0.45107954818672646,0.14910050922956453,0.41653624727894206,0.17605462047934423,0.6287612076855859,23,4,2,2023,6,16,0,0,0,0,0.04611961837569149,69.03,1496.76,299.352,485.17,69.03,5
2023-04-23,Stock A,379.87,Stock A,stock,1,379.87,PORTFOLIO_001,1496.76,0.0,1496.76,691.12,791.62,0.0,0.0,0.0,1050.7514285714285,418.7131730842563,821.8192857142858,391.109350565095,675.8263333333333,377.45145664121463,0.14839245668182222,0.45107954818672646,0.14910050922956453,0.41653624727894206,0.19916349413449036,0.6081099876371135,23,4,2,2023,6,16,0,0,0,0,0.25379486357198217,379.87,1496.76,299.352,485.17,69.03,5
2023-04-23,Stock A,485.17,Stock A,stock,1,485.17,PORTFOLIO_001,1496.76,0.0,1496.76,1496.76,791.62,0.0,1.1657020488482464,0.0,1151.4857142857143,430.63269386865187,880.47,427.38791900063364,719.991,393.6133508507188,0.14839245668182222,0.45107954818672646,0.11587384735433606,0.4078465593967262,0.19916349413449036,0.6081099876371135,23,4,2,2023,6,16,0,0,0,0,0.32414682380608784,485.17,1496.76,299.352,485.17,69.03,5
2023-04-23,Stock B,266.6,Stock B,stock,1,266.6,PORTFOLIO_001,1496.76,0.0,1496.76,1496.76,691.12,0.0,0.0,-0.12695485207549073,1266.577142857143,393.11206738512885,939.1207142857141,452.7088618436336,758.5006666666667,411.4153337371166,0.16652886412117804,0.44059396057870465,0.11587384735433606,0.4078465593967262,0.16625114400062938,0.5904420926404116,23,4,2,2023,6,16,0,0,0,0,0.1781180683609931,266.6,1496.76,299.352,485.17,69.03,5
2023-04-24,Stock B,474.34,Stock B,stock,1,474.34,PORTFOLIO_001,474.34,-0.6830888051524626,1496.76,1496.76,691.12,0.0,0.0,0.0,1235.6085714285714,450.36984532820685,947.9957142857141,441.34848327360544,750.0143333333333,414.659272371104,0.06894474909939767,0.5465342217731308,0.1014994405713164,0.43328644417542433,0.10565877041042508,0.5808261135911319,24,4,2,2023,0,17,0,0,0,0,1.0,474.34,474.34,474.34,474.34,474.34,1
